gene	magma_p	magma_trait	magma_sig	transcriptome_sig	coloc_sig	fine_map_sig	evidence_count	integrated_score
23591	0.00057958	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	3.2368866094663935
270	0.00058233	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	3.234830835688219
10906	0.00058945	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	3.2295530279650637
402117	0.00060534	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	3.2180006275820583
7718	0.00060601	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	3.217520209317234
100130548	0.00060929	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	3.2151759496950914
27283	0.00062257	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	3.2058118106505553
389118	0.00062444	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	3.204509284945192
3550	0.00062575	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	3.203599141719739
8347	0.00062915	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	3.2012457990604033
8745	0.00063777	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	3.1953359133478156
256148	0.00064132	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	3.192925216103034
8357	0.00065041	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	3.1868127901208876
57616	0.00065253	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	3.1853995168863056
6631	0.00065678	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	3.1825800806478823
112869	0.0006585	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	3.1814442207021973
3035	0.0006649	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	3.1772436670486095
22986	0.00067506	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	3.1706576249306577
100124538	0.0006758	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	3.1701818125611223
105376606	0.00067889	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	3.1682005884044195
51326	0.00068015	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	3.1673952976050535
401242	0.00068375	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	3.165102660658513
280636	0.00069232	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	3.159693122145351
359822	0.00070469	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	3.152001891374356
3010	0.00070532	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	3.1516138011596677
401321	0.00071346	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	3.146630370504821
100874372	0.00072204	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	3.1414387424607195
260341	0.00072258	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	3.1411140632632133
8329	0.00072624	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	3.138919834601226
8340	0.00072624	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	3.138919834601226
100131289	0.00073341	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	3.1346531727566393
22973	0.00074217	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	3.1294966046864805
4236	0.00074605	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	3.127232065293521
152485	0.00074759	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	3.126336516514534
221584	0.00074806	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	3.1260635670768804
100128977	0.00076871	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	3.114237469240905
25790	0.00077131	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	3.112771037992247
102465137	0.000774	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	3.1112590393171073
8330	0.00078502	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	3.105119278568134
101927992	0.00078786	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	3.10355094828358
55253	0.00078984	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	3.10246087599402
10274	0.00079118	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	3.101724699671015
116173	0.00080249	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	3.0955603707260537
8331	0.00080526	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	3.0940638732541847
100505474	0.00080644	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	3.0934279390478028
7932	0.00081076	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	3.0911076859876623
7375	0.00081775	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	3.0873794472029807
4905	0.00081814	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	3.0871723735597025
8334	0.00082135	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	3.085471738522819
55351	0.00082449	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	3.083814607419288
10138	0.00082451	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	3.0838040726835225
8341	0.00083168	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	3.0800437421790816
107985312	0.00084097	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	3.0752194965526747
101928036	0.00084543	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	3.0729223453367953
26471	0.00084594	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	3.0726604390803485
9228	0.00084653	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	3.0723576464108153
153527	0.00085974	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	3.065632866939594
90141	0.00086399	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	3.0634912841066995
29926	0.00086629	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	3.0623366988410794
386607	0.00086681	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	3.0620760870617634
80829	0.00086681	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	3.0620760870617634
4054	0.00087144	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	3.059762509375502
102465520	0.00087203	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	3.0594685740005265
102465907	0.00087203	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	3.0594685740005265
728689	0.00087203	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	3.0594685740005265
8663	0.00087203	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	3.0594685740005265
100616302	0.00087353	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	3.058722175270945
55183	0.00087711	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	3.0569459375378685
407047	0.00088067	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	3.0551867976347196
51690	0.00089046	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	3.0503855845325125
100288380	0.00089264	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	3.0493236559337062
89838	0.00089264	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	3.0493236559337062
728758	0.00091669	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	3.037777506261464
54476	0.00092827	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	3.0323256849285563
6622	0.00094214	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	3.0258845571755133
9353	0.00095455	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	3.0202013180242493
266655	0.00095994	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	3.0177559112138175
7201	0.00096443	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	3.015729288721985
1605	0.00097045	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	3.013026835632119
1500	0.00097514	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	3.0109330285448808
57624	0.00098133	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	3.0081849242417675
327	0.00098939	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	3.0046324834672555
105377180	0.00099438	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	3.0024476192587963
84272	0.0009973	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	3.001174180959714
8364	0.0010049	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	2.9978771537748385
102465519	0.0010211	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	2.9909317238077815
389119	0.0010242	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	2.9896152285016226
100874342	0.0010253	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	2.989149042626077
5915	0.0010254	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	2.9891066868956195
390190	0.001033	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	2.9858996784803793
64901	0.0010362	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	2.9845564120488977
5144	0.0010419	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	2.982173961969575
25855	0.0010479	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	2.9796801596426907
2968	0.0010503	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	2.978686634515305
162417	0.0010611	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	2.974243685465586
26789	0.0010669	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	2.97187628487116
692090	0.0010669	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	2.97187628487116
79968	0.001069	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	2.971022294791222
63891	0.0010711	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	2.9701699806893416
144165	0.0010717	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	2.9699267692874822
101927817	0.0010731	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	2.969359805131368
124871	0.0010756	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	2.9683492064487362
10224	0.0010836	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	2.965131003638869
79634	0.0010857	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	2.964290162172138
57124	0.0010913	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	2.9620558447969016
55374	0.0010959	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	2.960229073068421
3077	0.0010994	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	2.958844267370288
84830	0.0011014	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	2.9580549278547363
643988	0.0011088	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	2.9551467827322684
387	0.0011249	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	2.9488860832223986
9741	0.0011272	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	2.9479990198987
440278	0.0011348	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	2.9450806728761854
26011	0.001135	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	2.9450041384708583
100131234	0.0011505	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	2.939113376995338
11116	0.001163	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	2.9344202852715515
10169	0.0011692	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	2.932111193314601
25764	0.0011714	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	2.931294780308059
889	0.0011732	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	2.9306279456914854
10869	0.0011825	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	2.927198850590151
646600	0.0011854	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	2.9261350770970007
56663	0.0011876	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	2.925329811075993
55337	0.0011925	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	2.9235416122878486
1312	0.001197	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	2.9219058495935895
1687	0.0012128	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	2.9162108117120216
399687	0.0012183	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	2.9142457557903008
2147	0.0012335	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	2.908860846174245
57460	0.0012381	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	2.9072442764029214
283450	0.0012394	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	2.90678850818634
619189	0.0012489	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	2.9034723343935602
93183	0.0012599	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	2.899663924066304
506	0.0012626	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	2.898734215008665
989	0.0012678	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	2.8969492525640432
5764	0.001269	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	2.896538377905295
102467005	0.0012914	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	2.8889392179301794
390326	0.0013142	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	2.8813385371455036
64806	0.0013143	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	2.8813054921021624
388228	0.0013236	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	2.8782432415121844
80128	0.0013271	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	2.8770963508266756
4695	0.001328	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	2.8768019249680012
100996693	0.0013285	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	2.8766384412537036
401247	0.0013316	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	2.8756262135153703
3683	0.0013357	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	2.8742910740273473
56924	0.001345	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	2.871277715661573
55355	0.0013678	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	2.8639774006029888
10535	0.0013841	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	2.8588325313537677
6609	0.0013962	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	2.8550523663296263
79974	0.0013978	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	2.8545549638621943
101928403	0.0014194	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	2.847895199107132
85446	0.0014238	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	2.8465510113990176
85437	0.0014251	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	2.846154659919035
84530	0.0014438	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	2.8404929625226782
101927575	0.0014447	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	2.840222327212752
4917	0.001445	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	2.8401321529074335
56987	0.0014494	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	2.8388117430177404
163486	0.0014584	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	2.83612334435308
7007	0.0014602	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	2.835587655895231
140685	0.0014714	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	2.8322692482935197
100131378	0.0014778	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	2.8303843377772533
100423005	0.0014797	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	2.8298263261937286
219968	0.0014799	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	2.829767629818196
8790	0.0014819	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	2.829181101966331
8612	0.0014892	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	2.8270469724536453
8906	0.0014962	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	2.8250103495926657
100616435	0.0014965	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	2.82492327882379
2923	0.0015011	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	2.8235903750441573
55974	0.0015055	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	2.822319240151222
8342	0.0015126	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	2.8202759039399106
23438	0.001518	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	2.8187282284405386
105377860	0.0015227	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	2.8173856522636505
57678	0.0015331	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	2.8144295163577797
23383	0.0015395	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	2.812620306760783
11041	0.00154	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	2.812479279163537
406962	0.0015465	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	2.8106500756608024
9129	0.001548	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	2.810229043653126
9166	0.0015493	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	2.8098644791229694
100507679	0.0015507	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	2.8094722131126466
253738	0.001554	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	2.8085489855351047
55830	0.0015551	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	2.8082416786295523
106633805	0.0015693	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	2.8042940252529016
11180	0.0015703	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	2.8040173693116417
383	0.0016044	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	2.7946873466903908
55534	0.0016088	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	2.7934979424113147
6414	0.0016161	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	2.7915317697343824
1390	0.001625	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	2.789146634685107
10978	0.0016303	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	2.7877324714510623
613126	0.001631	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	2.787546038959724
106821730	0.0016324	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	2.7871734138987665
100288524	0.0016338	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	2.786801108276392
116033993	0.0016338	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	2.786801108276392
387895	0.0016343	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	2.786668219293407
4137	0.0016382	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	2.7856330784033956
143941	0.0016477	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	2.783121858297143
8817	0.0016531	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	2.781700874114827
9842	0.001678	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	2.7752080435073183
135656	0.0016788	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	2.7750010394605473
54344	0.0016841	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	2.773632124143514
5876	0.0017035	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	2.768657862096104
8336	0.001706	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	2.768020973168496
8348	0.001706	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	2.768020973168496
116179	0.0017069	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	2.767791921603684
10806	0.0017119	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	2.766521608068108
10278	0.00173	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	2.7619538968712045
